clinic code,clinic name,symptoms,symptom code,main symptom, eng clinic
CL0006,"คลินิกทันตกรรม","เลือดออกขณะแปรงฟัน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดออกที่ฟันด้านซีกขวาบน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","แปรงฟันมีเลือดออก","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกที่ฟันหน้าด้านล่างขวา","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันแล้วมีเลือดไหล","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟันด้านซีกซ้ายด้าน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟันกรามด้านล่างซีกขวา","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกที่ฟันด้านล่างซ้าย","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","แปรงฟันเลือดไหลฟันหน้าด้านบนซ้าย","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกตอนที่แปรงฟัน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","แปรงฟันเลือดออก","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดไหลที่ฟัน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกที่ฟันกรามด้านซีกขวา","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดไหลฟันกรามด้านล่างซ้าย","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดไหลฟันหน้าด้านซีกซ้ายด้านบน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟันด้านล่าง","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันมีเลือดไหลฟันหน้าด้านล่าง","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดไหลฟัน","HP0000225","เลือดออกตามไรฟัน","Dental Department"
CL0006,"คลินิกทันตกรรม","บวมบริเวณเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","เหงือกอักเสบ","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","อาการบวมในเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","อาการบวมบริเวณเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","บวมเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","มีอาการบวมที่เหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","บวมตรงเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","มีอาการบวมในเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","บวมที่เหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","มีอาการบวมบริเวณเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","อาการบวมที่เหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","มีอาการบวมเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","เหงือกร่น","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","มีอาการบวมตรงเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","อาการบวมตรงเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","เหงือกบวม","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","อาการบวมเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0006,"คลินิกทันตกรรม","บวมในเหงือก","HP0000230","เหงือกบวม","Dental Department"
CL0002,"แผนกหู คอ จมูก","ไซนัส","HP0000246","ไซนัสอักเสบ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ไซนัสอักเสบ","HP0000246","ไซนัสอักเสบ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","ปวดระหว่างคิ้ว","HP0000246","ไซนัสอักเสบ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","มีอาการเหมือนได้ยินเสียงรบกวนอยู่ในรูหูวิ้ง","HP0000360","หูอื้อ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","อาการเหมือนได้ยินหูข้างขวาวิ้ง","HP0000360","หูอื้อ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","อาการเหมือนมีเสียงอยู่ในหู","HP0000360","หูอื้อ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","อาการเหมือนได้ยินมีเสียงในรูหู","HP0000360","หูอื้อ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","มีอาการเหมือนมีเสียงในรูหู","HP0000360","หูอื้อ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","มีอาการเหมือนมีเสียงก้องอยู่ในหูข้างซ้ายมีเสียง","HP0000360","หูอื้อ","OPD Ear Nose Throat"
CL0002,"แผนกหู คอ จมูก","มีได้ยินเสียงอยู่ในหู","HP0000360","หูอื้อ","OPD Ear Nose Throat"
