clinic_code,clinic_name,symptoms,symptom_code,main_symptom,eng_clinic
CL0006,"คลินิกทันตกรรม","วันนี้มาเพื่ออยากนัดตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","วันนี้เพื่ออยากนัดมาทำการตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","อยากมาตรวจฟันมีอาการมาประมาณ 4 เดือนก่อน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","วันนี้มีนัดมาทำการตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มาทำการตรวจฟันเมื่อราวๆ 7 ชั่วโมงหาหมอ","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","2 สัปดาห์มีอาการตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มาตรวจฟันน่าจะเป็นมาราวๆ 4 สัปดาห์ก่อนพบแพทย์","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เมื่อ 8 เดือนนี้มีอาการมาตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","ต้องการตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มาตรวจฟันเริ่มประมาณ 7 เดือนพบแพทย์","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","ต้องการมาทำการตรวจฟัน","HP0000164","ตรวจฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เมื่อ 8 ชั่วโมงมีอาการพอแปรงฟันมีเลือดไหล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟันด้านล่างเริ่มราวๆ 7 เดือนก่อนมาโรงพยาบาล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","6 อาทิตย์ก่อนมีอาการเลือดออกขณะแปรงฟัน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดออกราวๆ 7 ชั่วโมงก่อนจะมา","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกขณะแปรงฟัน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เมื่อ 2 ชั่วโมงมีอาการแปรงฟันเลือดไหล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","แปรงฟันเลือดออก","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","ราวๆ 5 เดือนนี้มีอาการเลือดออกตอนที่แปรงฟัน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","7 อาทิตย์ก่อนมีอาการพอแปรงฟันมีเลือดออกฟันด้านบนขวา","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เมื่อ 5 ชั่วโมงก่อนมีอาการมีเลือดออกที่ฟัน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกตอนที่แปรงฟัน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันมีเลือดไหล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกที่ฟันกรามด้านซีกขวาบนคาดว่าราวๆ 3 เดือนหาหมอ","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟันด้านซีกขวาด้าน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกที่ฟันหน้าด้านซีกขวาด้านคาดว่าประมาณ 6 ชั่วโมงมาโรงพยาบาล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟัน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกที่ฟันด้านฝั่งซ้ายส่วน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดไหลที่ฟันด้านล่าง","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","มีเลือดออกขณะแปรงฟันประมาณ 3 ชั่วโมงหาหมอ","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","ราวๆ 8 สัปดาห์นี้มีอาการมีเลือดออกที่ฟันกรามด้านบนซ้าย","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","แปรงฟันเลือดออกที่ฟันเมื่อราวๆ 6 วันมาพบแพทย์","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","พอแปรงฟันเลือดออก","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","2 สัปดาห์ก่อนหน้ามีอาการแปรงฟันแล้วเลือดออกฟันด้านล่าง","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกที่ฟันหน้าด้านฝั่งซ้ายส่วนล่างคาดว่าประมาณ 1 เดือนก่อนมาโรงพยาบาล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","เลือดออกตอนที่แปรงฟันประมาณ 5 สัปดาห์ก่อน","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
CL0006,"คลินิกทันตกรรม","แปรงฟันมีเลือดไหล","HP0000225","เลือดออกตามไรฟัน", "Dental Department"
